,Acc,Dice,Fdr,Fnr,Fpr,Jac,Mcc,Npv,Ppv,Sen,Spe,hausdorff,precision
24,0.9965286254882812,0.9648675777932206,0.0163727959697733,0.053189877254129415,0.0008355225631261398,0.9321199462927048,0.9632362591396452,0.997185695958948,0.9836272040302267,0.9468101227458706,0.9991644774368739,1,0.9836272040302267
25,0.9958267211914062,0.9703426588592496,0.01165230837199028,0.04701810436634718,0.0008670140201508851,0.9423937654678531,0.9682848188490768,0.9963816813912701,0.9883476916280097,0.9529818956336529,0.9991329859798491,1,0.9883476916280097
26,0.9939689636230469,0.9685717125534241,0.05573643410852713,0.005835543766578249,0.006051195300434693,0.9390587056238677,0.9656301015824591,0.9993949497342857,0.9442635658914729,0.9941644562334218,0.9939488046995653,1,0.9442635658914729
27,0.995086669921875,0.9772719251808717,0.017073690188839984,0.028317776686083235,0.002058669953690626,0.9555540218779116,0.9745379124891699,0.9965508693347922,0.98292630981116,0.9716822233139167,0.9979413300463094,1,0.98292630981116
28,0.9951171875,0.9793821075351954,0.020838701365627415,0.020396983953083713,0.00279953269006101,0.9595972349357659,0.9766128116840486,0.9972608785959082,0.9791612986343726,0.9796030160469162,0.9972004673099389,1,0.9791612986343726
29,0.9944725036621094,0.9773879933209532,0.017198091890534773,0.027966601483688736,0.0023833651550274654,0.9557759804669617,0.9742587043559912,0.9960873718950842,0.9828019081094652,0.9720333985163112,0.9976166348449725,1,0.9828019081094652
30,0.9931602478027344,0.9727445466291708,0.022843879794771562,0.03162737205290397,0.0032649070505405865,0.9469353931752937,0.9688469958015938,0.9954446381865737,0.9771561202052285,0.968372627947096,0.9967350929494594,1,0.9771561202052285
31,0.9885826110839844,0.9555611646449199,0.03621061459206901,0.05252775078762183,0.005298425372839983,0.9149039008302059,0.9490571095700204,0.9922012974523072,0.963789385407931,0.9474722492123782,0.99470157462716,1,0.963789385407931
32,0.9908409118652344,0.9657582110412299,0.039842332123411976,0.0285755271840482,0.006181557400490125,0.9337837837837838,0.9604936146665318,0.9956100141043723,0.9601576678765881,0.9714244728159518,0.9938184425995099,1,0.9601576678765881
33,0.9940719604492188,0.9786485669533675,0.022774667983755898,0.01992404645274919,0.00367572163715756,0.9581898407232028,0.9752081552854048,0.9967922020381037,0.9772253320162441,0.9800759535472509,0.9963242783628424,1,0.9772253320162441
34,0.9865188598632812,0.9320854792835729,0.003001151126459464,0.12489174364896075,0.0003113909363909364,0.8728090696418931,0.9270601537418571,0.9854469767050711,0.9969988488735405,0.8751082563510393,0.999688609063609,1,0.9969988488735405
35,0.9880180358886719,0.9206156645689589,0.004318827902908376,0.14392479435957697,0.0003279791089762485,0.8529081202584996,0.9172273205386593,0.987443203254433,0.9956811720970916,0.856075205640423,0.9996720208910238,1,0.9956811720970916
